Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Input Ortholog(s),Paralog count,Ortholog count,Ortholog Group
PCOAH_00025830,PCOAH_00025830-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,267,484..1,269,263(-)",Uncharacterized protein,PCYB_093110,0,55,OG6_139466
PCOAH_00025840,PCOAH_00025840-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,270,094..1,271,575(+)",Uncharacterized protein,PCYB_093120,0,55,OG6_139445
PCOAH_00025850,PCOAH_00025850-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,272,465..1,273,851(-)",Uncharacterized protein,PCYB_093130,0,55,OG6_146365
PCOAH_00025860,PCOAH_00025860-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,275,827..1,277,851(+)",DNA-directed RNA polymerase,PCYB_093140,1,62,OG6_101824
PCOAH_00025870,PCOAH_00025870-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,277,929..1,279,841(+)",DNA-directed RNA polymerase,PCYB_093140,1,62,OG6_101824
PCOAH_00025880,PCOAH_00025880-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,280,117..1,281,703(-)",Mitochondrial import inner membrane translocase,PCYB_093150,0,56,OG6_102237
PCOAH_00025890,PCOAH_00025890-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,283,453..1,283,836(-)",Small nuclear ribonucleoprotein d1,PCYB_093160,0,55,OG6_102452
PCOAH_00025910,PCOAH_00025910-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,287,095..1,289,435(-)",Uncharacterized protein,PCYB_093180,0,59,OG6_119978
PCOAH_00025920,PCOAH_00025920-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,290,306..1,292,783(-)",Uncharacterized protein,PCYB_093190,0,55,OG6_154599
PCOAH_00025930,PCOAH_00025930-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,295,155..1,295,439(+)",Uncharacterized protein,PCYB_093200,0,55,OG6_150948
PCOAH_00025940,PCOAH_00025940-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,296,107..1,298,809(-)",Threonine--trna ligase,PCYB_093210,0,55,OG6_100294
PCOAH_00025950,PCOAH_00025950-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,299,987..1,303,575(-)",Uncharacterized protein,PCYB_093220,0,55,OG6_102679
PCOAH_00025960,PCOAH_00025960-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,304,923..1,306,015(-)",40S ribosomal protein S18,PCYB_093230,0,54,OG6_100333
PCOAH_00025970,PCOAH_00025970-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,308,271..1,310,833(+)",DnaJ domain containing protein,PCYB_094760,0,6,OG6_105968
PCOAH_00025980,PCOAH_00025980-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,311,680..1,312,866(+)",Uncharacterized protein,PCYB_093250,0,54,OG6_171422
PCOAH_00025990,PCOAH_00025990-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,314,304..1,318,054(+)",Uncharacterized protein,PCYB_093260,0,46,OG6_532854
PCOAH_00026000,PCOAH_00026000-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,318,777..1,320,675(-)",Uncharacterized protein,PCYB_093270,0,45,OG6_100408
PCOAH_00026010,PCOAH_00026010-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,322,955..1,328,006(-)",Uncharacterized protein,PCYB_093280,0,55,OG6_533442
PCOAH_00026020,PCOAH_00026020-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,329,954..1,331,159(+)",Uncharacterized protein,PCYB_113290,0,56,OG6_164014
PCOAH_00026060,PCOAH_00026060-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,382,876..1,385,734(+)",Uncharacterized protein,PCYB_093290,0,13,OG6_167211
PCOAH_00026070,PCOAH_00026070-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,386,686..1,387,386(-)",Small nuclear ribonucleoprotein f,PCYB_093300,0,54,OG6_102196
PCOAH_00026080,PCOAH_00026080-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,388,823..1,390,598(-)",Uncharacterized protein,PCYB_093310,0,53,OG6_119689
PCOAH_00026090,PCOAH_00026090-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,392,646..1,393,197(-)",Uncharacterized protein,PCYB_093320,0,53,OG6_101166
PCOAH_00026100,PCOAH_00026100-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,395,627..1,395,973(+)",Uncharacterized protein,PCYB_093330,0,53,OG6_215357
PCOAH_00026110,PCOAH_00026110-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,396,708..1,397,565(-)",tRNA (guanine-N(7)-)-methyltransferase,PCYB_093340,0,53,OG6_100919
PCOAH_00026120,PCOAH_00026120-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,398,684..1,399,594(+)",Uncharacterized protein,PCYB_093350,0,51,OG6_532802
PCOAH_00026130,PCOAH_00026130-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,400,262..1,403,616(+)",Uncharacterized protein,PCYB_093360,0,56,OG6_533311
PCOAH_00026140,PCOAH_00026140-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,405,457..1,407,655(+)",Uncharacterized protein,"PCYB_093370,PCYB_113160",1,108,OG6_111807
PCOAH_00026180,PCOAH_00026180-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,420,380..1,427,044(+)",Uncharacterized protein,PCYB_093410,0,35,OG6_533192
PCOAH_00026190,PCOAH_00026190-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,428,315..1,431,402(+)",Uncharacterized protein,PCYB_093430,0,24,OG6r11_100847
PCOAH_00026200,PCOAH_00026200-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,431,756..1,432,811(-)",Prefoldin subunit 5,PCYB_093440,0,54,OG6_101532
PCOAH_00026210,PCOAH_00026210-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,434,110..1,434,520(+)",Multiprotein bridging factor type 1,PCYB_093450,0,55,OG6_102239
PCOAH_00026220,PCOAH_00026220-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,435,026..1,439,566(-)",Uncharacterized protein,PCYB_093460,0,58,OG6_156271
PCOAH_00026230,PCOAH_00026230-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,440,735..1,443,454(-)",Farnesyl pyrophosphate synthase,PCYB_093470,0,54,OG6_101661
PCOAH_00026240,PCOAH_00026240-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,445,125..1,446,798(+)",Uncharacterized protein,"PCYB_071860,PCYB_093480",1,109,OG6_100169
PCOAH_00026250,PCOAH_00026250-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,447,120..1,448,505(-)",NOT family protein,PCYB_093490,0,55,OG6_101639
PCOAH_00026260,PCOAH_00026260-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,449,923..1,451,471(+)",Uncharacterized protein,PCYB_093500,0,55,OG6_101767
PCOAH_00026270,PCOAH_00026270-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,453,009..1,455,298(+)",Uncharacterized protein,PCYB_093510,0,56,OG6_134723
PCOAH_00026280,PCOAH_00026280-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,456,737..1,458,066(+)",Spermidine synthase,PCYB_093520,0,56,OG6_100634
PCOAH_00026290,PCOAH_00026290-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,460,672..1,461,964(+)",Uncharacterized protein,PCYB_093530,0,52,OG6_533690
PCOAH_00026300,PCOAH_00026300-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,464,140..1,466,365(+)",26S proteasome regulatory complex subunit,PCYB_093540,0,57,OG6_102079
PCOAH_00026310,PCOAH_00026310-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,466,641..1,471,602(-)",Uncharacterized protein,PCYB_093550,0,43,OG6_533452
PCOAH_00026320,PCOAH_00026320-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,472,861..1,474,708(-)",Methyltransferase,"PCYB_093560,PCYB_145620",1,107,OG6_100487
PCOAH_00026330,PCOAH_00026330-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,476,227..1,478,775(+)",A/g-specific adenine glycosylase,PCYB_093570,0,54,OG6_102506
PCOAH_00026340,PCOAH_00026340-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,479,489..1,482,503(+)",Uncharacterized protein,PCYB_093580,0,46,OG6_109640
PCOAH_00026350,PCOAH_00026350-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,483,523..1,484,359(+)",Uncharacterized protein,PCYB_093590,1,54,OG6_532535
PCOAH_00026370,PCOAH_00026370-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,533,326..1,535,053(+)",Uncharacterized protein,PCYB_093600,0,55,OG6_166402
PCOAH_00026380,PCOAH_00026380-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,535,621..1,537,960(-)",N-acetyl glucosamine phosphate mutase,PCYB_093610,0,53,OG6_102413
PCOAH_00026390,PCOAH_00026390-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,539,193..1,539,474(-)",60S ribosomal protein L38-1,PCYB_093620,0,52,OG6_101624
PCOAH_00026400,PCOAH_00026400-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,541,827..1,542,774(+)",60S acidic ribosomal protein P0,PCYB_093630,0,55,OG6_100781
PCOAH_00026410,PCOAH_00026410-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,545,747..1,547,069(+)",26S protease subunit regulatory subunit 6a,PCYB_093640,0,55,OG6_101915
PCOAH_00026420,PCOAH_00026420-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,565,249..1,570,091(+)",Uncharacterized protein,PCYB_093650,0,49,OG6_532707
PCOAH_00026430,PCOAH_00026430-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,580,377..1,583,407(+)",Uncharacterized protein,PCYB_093660,0,54,OG6_103381
PCOAH_00026440,PCOAH_00026440-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,583,554..1,588,359(-)",Structural maintenance of chromosome protein,PCYB_093670,0,56,OG6_101499
PCOAH_00026450,PCOAH_00026450-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,590,257..1,591,888(+)",Uncharacterized protein,PCYB_093680,0,55,OG6_104236
PCOAH_00026460,PCOAH_00026460-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,592,432..1,595,794(+)",Uncharacterized protein,PCYB_093690,0,51,OG6_533210
PCOAH_00026470,PCOAH_00026470-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,596,448..1,596,918(-)",RNA binding protein,PCYB_093700,0,32,OG6_103512
PCOAH_00026480,PCOAH_00026480-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,598,065..1,600,191(-)",Uncharacterized protein,PCYB_093710,0,54,OG6_532478
PCOAH_00026490,PCOAH_00026490-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,601,332..1,603,190(+)",Uncharacterized protein,PCYB_093720,0,54,OG6_533550
PCOAH_00026500,PCOAH_00026500-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,603,380..1,609,569(-)",Uncharacterized protein,PCYB_093740,0,42,OG6_532670
PCOAH_00026510,PCOAH_00026510-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,610,966..1,611,742(-)",Uncharacterized protein,PCYB_093750,0,55,OG6_532420
PCOAH_00026520,PCOAH_00026520-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,615,707..1,622,783(+)",Uncharacterized protein,PCYB_093760,0,18,OG6_102848
PCOAH_00026540,PCOAH_00026540-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,632,395..1,633,382(-)",Uncharacterized protein,PCYB_093770,2,53,OG6_532943
PCOAH_00026550,PCOAH_00026550-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,634,083..1,637,271(-)",Uncharacterized protein,PCYB_093780,0,45,OG6_101373
PCOAH_00026560,PCOAH_00026560-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,638,721..1,640,841(-)",Uncharacterized protein,"PCYB_053640,PCYB_093790",0,48,OG6_127377
PCOAH_00026570,PCOAH_00026570-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,644,165..1,646,555(+)",Uncharacterized protein,"PCYB_091970,PCYB_093800",1,110,OG6_100933
PCOAH_00026590,PCOAH_00026590-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,652,144..1,653,913(-)",T-complex protein 1,PCYB_093820,0,56,OG6_101890
PCOAH_00026600,PCOAH_00026600-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,657,174..1,657,995(+)",Uncharacterized protein,PCYB_093830,0,55,OG6_171498
PCOAH_00026620,PCOAH_00026620-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,664,193..1,668,341(+)",Uncharacterized protein,PCYB_093850,0,52,OG6_171430
PCOAH_00026630,PCOAH_00026630-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,668,542..1,669,912(-)",Uncharacterized protein,PCYB_093860,0,55,OG6_102388
PCOAH_00026640,PCOAH_00026640-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,670,855..1,671,781(+)",50s ribosomal protein l2,"PCYB_093870,PCYB_102490",1,110,OG6_100234
PCOAH_00026650,PCOAH_00026650-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,673,575..1,674,351(+)",Aquaglyceroporin,PCYB_093880,0,56,OG6_100415
PCOAH_00026660,PCOAH_00026660-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,675,887..1,676,480(+)",Glycine cleavage system H protein,PCYB_093890,0,55,OG6_100619
PCOAH_00026670,PCOAH_00026670-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,679,933..1,683,339(+)",Uncharacterized protein,PCYB_093900,0,51,OG6_532569
PCOAH_00026680,PCOAH_00026680-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,683,884..1,688,098(-)",Uncharacterized protein,PCYB_093910,0,54,OG6_171438
PCOAH_00026690,PCOAH_00026690-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,691,233..1,692,330(+)",Uncharacterized protein,PCYB_093920,0,55,OG6_129492
PCOAH_00026700,PCOAH_00026700-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,695,449..1,697,137(+)",Apical membrane antigen,PCYB_093930,0,56,OG6_130922
PCOAH_00026710,PCOAH_00026710-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,698,875..1,700,493(+)",Uncharacterized protein,PCYB_093940,0,55,OG6_156404
PCOAH_00026730,PCOAH_00026730-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,702,768..1,705,434(+)",Uncharacterized protein,PCYB_093960,0,55,OG6_130923
PCOAH_00026740,PCOAH_00026740-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,707,368..1,709,984(+)",Uncharacterized protein,PCYB_093970,0,55,OG6_100839
PCOAH_00026770,PCOAH_00026770-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,748,465..1,752,983(+)",Uncharacterized protein,PCYB_093980,0,51,OG6_533405
PCOAH_00026780,PCOAH_00026780-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,756,028..1,758,019(+)",Chaperone DnaK,PCYB_093990,0,55,OG6_100423
PCOAH_00026790,PCOAH_00026790-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,759,972..1,762,278(+)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00026810,PCOAH_00026810-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,769,458..1,770,733(-)",Protein disulfide isomerase,PCYB_094000,0,54,OG6_100473
PCOAH_00026820,PCOAH_00026820-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,773,533..1,778,950(+)",Uncharacterized protein,PCYB_094010,0,50,OG6_532792
PCOAH_00026840,PCOAH_00026840-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,787,355..1,788,580(-)",Uncharacterized protein,PCYB_094030,0,53,OG6_136383
PCOAH_00026850,PCOAH_00026850-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,790,279..1,795,213(+)",Uncharacterized protein,PCYB_094040,0,54,OG6_104869
PCOAH_00026860,PCOAH_00026860-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,796,352..1,801,928(-)",Uncharacterized protein,"PCYB_071450,PCYB_133280",1,45,OG6_226000
PCOAH_00026870,PCOAH_00026870-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,806,992..1,811,770(-)",DNA-directed RNA polymerase subunit beta,PCYB_094060,0,55,OG6_102249
PCOAH_00026880,PCOAH_00026880-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,813,533..1,815,104(+)",Coatomer delta subunit,PCYB_094070,0,54,OG6_101729
PCOAH_00026890,PCOAH_00026890-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,816,102..1,818,075(+)",Uncharacterized protein,PCYB_094080,0,55,OG6_533575
PCOAH_00026900,PCOAH_00026900-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,818,937..1,821,249(-)",Protein phosphatase 2C domain containing protein,PCYB_094090,0,55,OG6_101170
PCOAH_00026920,PCOAH_00026920-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,827,522..1,828,754(-)",Uncharacterized protein,PCYB_094110,0,55,OG6_532489
PCOAH_00026930,PCOAH_00026930-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,830,266..1,833,319(-)",Uncharacterized protein,"PCYB_094120,PCYB_094130",0,54,OG6_205374
PCOAH_00026940,PCOAH_00026940-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,834,590..1,836,539(-)",Uncharacterized protein,PCYB_094140,0,54,OG6_139444
PCOAH_00026950,PCOAH_00026950-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,837,469..1,843,250(+)",Uncharacterized protein,PCYB_094150,0,54,OG6_105753
PCOAH_00026960,PCOAH_00026960-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,843,365..1,843,733(-)",Uncharacterized protein,PCYB_094160,0,51,OG6_533121
PCOAH_00026970,PCOAH_00026970-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,844,370..1,844,837(+)",Uncharacterized protein,PCYB_094170,0,54,OG6_532541
PCOAH_00026980,PCOAH_00026980-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,845,668..1,847,991(-)",3-oxo-5-alpha-steroid 4-dehydrogenase domain containing protein,PCYB_094180,0,55,OG6_102127
PCOAH_00027000,PCOAH_00027000-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,882,386..1,884,035(+)",Uncharacterized protein,PCYB_094200,0,50,OG6_533696
PCOAH_00027020,PCOAH_00027020-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,889,944..1,893,382(+)",Uncharacterized protein,PCYB_094220,0,55,OG6_102097
PCOAH_00027030,PCOAH_00027030-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,893,783..1,896,299(-)",Uncharacterized protein,PCYB_094230,0,52,OG6_533175
PCOAH_00027040,PCOAH_00027040-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,899,471..1,904,140(-)",Casein kinase I,PCYB_094240,0,55,OG6_100396
PCOAH_00027060,PCOAH_00027060-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,912,641..1,914,863(+)",Uncharacterized protein,PCYB_094260,0,56,OG6_533110
PCOAH_00027070,PCOAH_00027070-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,916,367..1,918,073(-)",DnaJ protein,"PCYB_001110,PCYB_094270",0,56,OG6_101281
PCOAH_00027090,PCOAH_00027090-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,923,348..1,927,045(+)",Subtilisin-like protease 2,PCYB_094280,0,51,OG6_100121
PCOAH_00027100,PCOAH_00027100-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,929,746..1,930,663(+)",Uncharacterized protein,PCYB_094290,0,55,OG6_142584
PCOAH_00027110,PCOAH_00027110-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,931,285..1,932,592(-)",Uncharacterized protein,PCYB_094300,0,56,OG6_171417
PCOAH_00027120,PCOAH_00027120-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,933,789..1,935,738(-)",Transmembrane protein,PCYB_094320,0,55,OG6_100901
PCOAH_00027130,PCOAH_00027130-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,937,257..1,938,564(-)",Uncharacterized protein,PCYB_094330,0,57,OG6_122900
PCOAH_00027140,PCOAH_00027140-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,940,157..1,940,823(-)",30S ribosomal protein S14,PCYB_094340,0,55,OG6_102116
PCOAH_00027150,PCOAH_00027150-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,941,811..1,943,611(-)",Uncharacterized protein,PCYB_094350,0,22,OG6r11_100732
PCOAH_00027160,PCOAH_00027160-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,944,030..1,946,081(+)",Uncharacterized protein,PCYB_094360,0,55,OG6_175142
PCOAH_00027170,PCOAH_00027170-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,947,202..1,947,860(-)",Uncharacterized protein,PCYB_094370,0,54,OG6_533353
PCOAH_00027180,PCOAH_00027180-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,949,910..1,952,512(+)",Uncharacterized protein,PCYB_094380,0,55,OG6_532584
PCOAH_00027190,PCOAH_00027190-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,953,954..1,962,203(+)",Uncharacterized protein,PCYB_094390,0,14,OG6_114800
PCOAH_00027200,PCOAH_00027200-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,963,253..1,963,630(+)",Ubiquitin-related modifier 1-like protein,PCYB_094400,0,55,OG6_102802
PCOAH_00027210,PCOAH_00027210-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,964,339..1,965,046(+)",Uncharacterized protein,PCYB_094410,0,55,OG6_149555
PCOAH_00027220,PCOAH_00027220-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,965,399..1,965,830(-)",Uncharacterized protein,"PCYB_094420,PCYB_124800",1,88,OG6_105090
PCOAH_00027230,PCOAH_00027230-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,967,281..1,978,890(-)",Adenylate and guanylate cyclase catalytic domain containing protein,PCYB_094430,0,64,OG6_119479
PCOAH_00027240,PCOAH_00027240-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,984,185..1,986,683(+)",Protein phosphatase 2C,PCYB_094440,0,56,OG6_100270
PCOAH_00027250,PCOAH_00027250-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,987,998..1,990,239(-)",Uncharacterized protein,PCYB_094450,0,54,OG6_102971
PCOAH_00027260,PCOAH_00027260-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,991,650..1,997,608(-)",Uncharacterized protein,"PCYB_032180,PCYB_101630,PCYB_104190,PCYB_146830,PCYB_147310",2,18,OG6_113498
PCOAH_00027270,PCOAH_00027270-t30_1,Plasmodium coatneyi Hackeri,"CP016247:1,999,503..2,005,733(-)",Uncharacterized protein,PCYB_094470,0,57,OG6_102926
PCOAH_00027280,PCOAH_00027280-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,014,214..2,018,887(+)",Uncharacterized protein,PCYB_145000,1,55,OG6_100425
PCOAH_00027290,PCOAH_00027290-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,020,814..2,022,232(-)",Uncharacterized protein,PCYB_094490,0,56,OG6_111225
PCOAH_00027300,PCOAH_00027300-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,023,649..2,031,929(-)",Malaria antigen,"PCYB_081700,PCYB_102500,PCYB_114330,PCYB_132950",8,207,OG6_104256
PCOAH_00027310,PCOAH_00027310-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,042,673..2,045,419(-)",ATPase,PCYB_094510,0,56,OG6_103946
PCOAH_00027320,PCOAH_00027320-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,047,167..2,049,101(+)",Uncharacterized protein,PCYB_094520,0,9,OG6r11_106679
PCOAH_00027330,PCOAH_00027330-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,049,636..2,051,159(-)",NADPH:adrenodoxin oxidoreductase,PCYB_094530,0,57,OG6_101920
PCOAH_00027340,PCOAH_00027340-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,051,987..2,057,972(-)",Uncharacterized protein,PCYB_094540,0,46,OG6_532439
PCOAH_00027350,PCOAH_00027350-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,059,794..2,060,851(+)",Uncharacterized protein,PCYB_094550,0,54,OG6_102725
PCOAH_00027360,PCOAH_00027360-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,061,974..2,063,068(-)",V-type proton ATPase subunit F,PCYB_094560,0,56,OG6_102324
PCOAH_00027370,PCOAH_00027370-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,064,785..2,066,470(-)",Uncharacterized protein,"PCYB_011430,PCYB_031200,PCYB_062940,PCYB_091500,PCYB_093090,PCYB_094570,PCYB_103830,PCYB_113710,PCYB_123860,PCYB_132440",12,345,OG6_100908
PCOAH_00027380,PCOAH_00027380-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,069,205..2,070,341(+)",Uncharacterized protein,PCYB_094580,0,54,OG6_532862
PCOAH_00027390,PCOAH_00027390-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,071,916..2,073,032(+)",Uncharacterized protein,PCYB_094590,0,55,OG6_179344
PCOAH_00027430,PCOAH_00027430-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,101,215..2,103,590(+)",Uncharacterized protein,PCYB_094630,0,55,OG6_153789
PCOAH_00027440,PCOAH_00027440-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,103,840..2,110,053(-)",Uncharacterized protein,PCYB_094640,0,54,OG6_532719
PCOAH_00027450,PCOAH_00027450-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,111,983..2,120,598(+)",Uncharacterized protein,PCYB_094650,0,11,OG6r11_104756
PCOAH_00027460,PCOAH_00027460-t30_1,Plasmodium coatneyi Hackeri,"CP016247:2,121,979..2,129,487(+)",Uncharacterized protein,PCYB_094660,0,7,OG6r11_109256
