"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Input Ortholog(s)","Paralog count","Ortholog count","Ortholog Group"
"PCYB_094570","PCYB_094570-t26_1","Plasmodium cynomolgi strain B","DF157101:1,618,411..1,619,772(-)","hypothetical protein","PCOAH_00006070,PCOAH_00007910,PCOAH_00008410,PCOAH_00009410,PCOAH_00013530,PCOAH_00013770,PCOAH_00015380,PCOAH_00021230,PCOAH_00025810,PCOAH_00027370,PCOAH_00031420,PCOAH_00036140,PCOAH_00043620","9","348","OG6_100908"
"PCYB_094580","PCYB_094580-t26_1","Plasmodium cynomolgi strain B","DF157101:1,622,918..1,624,102(+)","hypothetical protein","PCOAH_00027380","0","54","OG6_532862"
"PCYB_094590","PCYB_094590-t26_1","Plasmodium cynomolgi strain B","DF157101:1,625,914..1,627,023(+)","hypothetical protein","PCOAH_00027390","0","55","OG6_179344"
"PCYB_094630","PCYB_094630-t26_1","Plasmodium cynomolgi strain B","DF157101:1,657,708..1,660,311(+)","hypothetical protein","PCOAH_00027430","0","55","OG6_153789"
"PCYB_094640","PCYB_094640-t26_1","Plasmodium cynomolgi strain B","DF157101:1,663,978..1,667,444(-)","hypothetical protein","PCOAH_00027440","0","54","OG6_532719"
"PCYB_094650","PCYB_094650-t26_1","Plasmodium cynomolgi strain B","DF157101:1,669,804..1,678,991(+)","hypothetical protein","PCOAH_00027450","0","11","OG6r11_104756"
"PCYB_094660","PCYB_094660-t26_1","Plasmodium cynomolgi strain B","DF157101:1,680,499..1,688,241(+)","hypothetical protein","PCOAH_00027460","0","7","OG6r11_109256"
"PCYB_094670","PCYB_094670-t26_1","Plasmodium cynomolgi strain B","DF157101:1,689,084..1,689,573(-)","hypothetical protein","PCOAH_00027470","0","53","OG6_139432"
"PCYB_094680","PCYB_094680-t26_1","Plasmodium cynomolgi strain B","DF157101:1,690,815..1,693,932(-)","hypothetical protein","PCOAH_00027480","0","49","OG6_532905"
"PCYB_094700","PCYB_094700-t26_1","Plasmodium cynomolgi strain B","DF157101:1,697,452..1,700,295(+)","hypothetical protein","PCOAH_00027490","0","52","OG6_532644"
"PCYB_094710","PCYB_094710-t26_1","Plasmodium cynomolgi strain B","DF157101:1,700,759..1,701,541(-)","dolichyl-phosphate b-D-mannosyltransferase","PCOAH_00027500","0","54","OG6_100818"
"PCYB_094720","PCYB_094720-t26_1","Plasmodium cynomolgi strain B","DF157101:1,702,704..1,704,528(+)","hypothetical protein","PCOAH_00027510","0","55","OG6_102788"
"PCYB_094730","PCYB_094730-t26_1","Plasmodium cynomolgi strain B","DF157101:1,705,523..1,707,700(-)","hypothetical protein","PCOAH_00027520,PCOAH_00029640","1","79","OG6_134709"
"PCYB_094740","PCYB_094740-t26_1","Plasmodium cynomolgi strain B","DF157101:1,710,925..1,712,415(-)","membrane skeletal protein","PCOAH_00019670,PCOAH_00027530","1","111","OG6_134714"
"PCYB_094750","PCYB_094750-t26_1","Plasmodium cynomolgi strain B","DF157101:1,713,626..1,715,657(+)","hypothetical protein","PCOAH_00027540","0","13","OG6r11_103319"
"PCYB_094760","PCYB_094760-t26_1","Plasmodium cynomolgi strain B","DF157101:1,716,340..1,724,646(-)","hypothetical protein","PCOAH_00025970","0","6","OG6_105968"
"PCYB_094770","PCYB_094770-t26_1","Plasmodium cynomolgi strain B","DF157101:1,727,766..1,728,933(-)","hypothetical protein","PCOAH_00027560","0","53","OG6_102849"
"PCYB_094790","PCYB_094790-t26_1","Plasmodium cynomolgi strain B","DF157101:1,737,186..1,738,988(-)","coproporphyrinogen III oxidase","PCOAH_00027580","0","55","OG6_101984"
"PCYB_094800","PCYB_094800-t26_1","Plasmodium cynomolgi strain B","DF157101:1,740,839..1,742,069(-)","60S ribosomal protein L28","PCOAH_00027590","0","56","OG6_102892"
"PCYB_094810","PCYB_094810-t26_1","Plasmodium cynomolgi strain B","DF157101:1,743,299..1,744,390(-)","60S ribosomal protein L33-B","PCOAH_00027600","0","54","OG6_100954"
"PCYB_094820","PCYB_094820-t26_1","Plasmodium cynomolgi strain B","DF157101:1,745,793..1,747,296(-)","hypothetical protein","PCOAH_00027630","23","58","OG6_105985"
"PCYB_094830","PCYB_094830-t26_1","Plasmodium cynomolgi strain B","DF157101:1,748,535..1,749,419(+)","hypothetical protein","PCOAH_00027640","2","55","OG6_139448"
"PCYB_094840","PCYB_094840-t26_1","Plasmodium cynomolgi strain B","DF157101:1,749,518..1,750,860(-)","hypothetical protein","PCOAH_00027630","23","58","OG6_105985"
"PCYB_094850","PCYB_094850-t26_1","Plasmodium cynomolgi strain B","DF157101:1,753,624..1,755,816(+)","hypothetical protein","PCOAH_00027650","0","52","OG6_532690"
"PCYB_094860","PCYB_094860-t26_1","Plasmodium cynomolgi strain B","DF157101:1,756,821..1,758,179(+)","hypothetical protein","PCOAH_00027660","0","55","OG6_101420"
"PCYB_094880","PCYB_094880-t26_1","Plasmodium cynomolgi strain B","DF157101:1,770,617..1,771,787(+)","hypothetical protein","PCOAH_00027680","0","55","OG6_105648"
"PCYB_094890","PCYB_094890-t26_1","Plasmodium cynomolgi strain B","DF157101:1,772,607..1,773,623(-)","DNA-directed RNA polymerase I","PCOAH_00027690","0","55","OG6_102180"
"PCYB_094900","PCYB_094900-t26_1","Plasmodium cynomolgi strain B","DF157101:1,776,343..1,777,357(+)","translation initiation factor eIF-1A","PCOAH_00027700","0","55","OG6_100738"
"PCYB_094910","PCYB_094910-t26_1","Plasmodium cynomolgi strain B","DF157101:1,778,326..1,781,319(-)","hypothetical protein","PCOAH_00027710","0","45","OG6_533601"
"PCYB_094930","PCYB_094930-t26_1","Plasmodium cynomolgi strain B","DF157101:1,783,783..1,787,229(+)","hypothetical protein","PCOAH_00027730","0","50","OG6_533337"
"PCYB_094940","PCYB_094940-t26_1","Plasmodium cynomolgi strain B","DF157101:1,789,149..1,791,590(+)","hypothetical protein","PCOAH_00027740,PCOAH_00049690","1","110","OG6_102519"
"PCYB_094950","PCYB_094950-t26_1","Plasmodium cynomolgi strain B","DF157101:1,792,474..1,794,999(-)","carbohydrate kinase","PCOAH_00027750","0","56","OG6_100751"
"PCYB_094960","PCYB_094960-t26_1","Plasmodium cynomolgi strain B","DF157101:1,795,533..1,796,303(+)","40S ribosomal protein S21","PCOAH_00027760","0","55","OG6_101819"
"PCYB_094970","PCYB_094970-t26_1","Plasmodium cynomolgi strain B","DF157101:1,796,960..1,797,746(-)","hypothetical protein","PCOAH_00027770","0","53","OG6_104265"
"PCYB_094980","PCYB_094980-t26_1","Plasmodium cynomolgi strain B","DF157101:1,798,309..1,799,302(-)","hypothetical protein","PCOAH_00027780","0","16","OG6r11_102140"
"PCYB_095000","PCYB_095000-t26_1","Plasmodium cynomolgi strain B","DF157101:1,804,975..1,808,164(+)","hypothetical protein","PCOAH_00027790","0","8","OG6r11_107877"
"PCYB_095010","PCYB_095010-t26_1","Plasmodium cynomolgi strain B","DF157101:1,810,044..1,811,207(+)","ubiquitin activating enzyme","PCOAH_00027800","0","54","OG6_102966"
"PCYB_095020","PCYB_095020-t26_1","Plasmodium cynomolgi strain B","DF157101:1,813,146..1,814,300(+)","hypothetical protein","PCOAH_00027810","0","55","OG6_142921"
"PCYB_095030","PCYB_095030-t26_1","Plasmodium cynomolgi strain B","DF157101:1,815,482..1,816,494(-)","hypothetical protein","PCOAH_00027820","0","54","OG6_127492"
"PCYB_095040","PCYB_095040-t26_1","Plasmodium cynomolgi strain B","DF157101:1,817,713..1,819,570(+)","hypothetical protein","PCOAH_00027840","0","7","OG6r11_109257"
"PCYB_095050","PCYB_095050-t26_1","Plasmodium cynomolgi strain B","DF157101:1,820,215..1,821,776(-)","small GTPase Rab6","PCOAH_00027850","0","55","OG6_100976"
"PCYB_095070","PCYB_095070-t26_1","Plasmodium cynomolgi strain B","DF157101:1,828,627..1,831,677(-)","coat protein gamma subunit","PCOAH_00027870","0","56","OG6_101348"
"PCYB_095080","PCYB_095080-t26_1","Plasmodium cynomolgi strain B","DF157101:1,834,308..1,840,449(-)","protein kinase domain containing protein","PCOAH_00027880","0","55","OG6_148535"
"PCYB_095090","PCYB_095090-t26_1","Plasmodium cynomolgi strain B","DF157101:1,845,292..1,846,772(-)","hypothetical protein","PCOAH_00027890","0","52","OG6_104550"
"PCYB_095100","PCYB_095100-t26_1","Plasmodium cynomolgi strain B","DF157101:1,847,405..1,850,404(-)","dynamin-like protein","PCOAH_00027900","0","56","OG6_115137"
"PCYB_095110","PCYB_095110-t26_1","Plasmodium cynomolgi strain B","DF157101:1,855,284..1,857,228(+)","ABC transporter","PCOAH_00027910","0","48","OG6_163871"
"PCYB_095120","PCYB_095120-t26_1","Plasmodium cynomolgi strain B","DF157101:1,858,306..1,860,235(-)","hypothetical protein","PCOAH_00027920","0","50","OG6_104678"
"PCYB_095130","PCYB_095130-t26_1","Plasmodium cynomolgi strain B","DF157101:1,862,061..1,862,627(+)","hypothetical protein","PCOAH_00027930","0","56","OG6_103556"
"PCYB_095140","PCYB_095140-t26_1","Plasmodium cynomolgi strain B","DF157101:1,864,108..1,867,165(-)","hypothetical protein","PCOAH_00027940","0","47","OG6_110837"
"PCYB_095150","PCYB_095150-t26_1","Plasmodium cynomolgi strain B","DF157101:1,871,331..1,873,373(-)","WD domain G-beta repeat domain containing protein","PCOAH_00027960","0","55","OG6_101916"
"PCYB_095160","PCYB_095160-t26_1","Plasmodium cynomolgi strain B","DF157101:1,874,150..1,876,298(-)","hypothetical protein","PCOAH_00027970","0","54","OG6_148526"
"PCYB_095180","PCYB_095180-t26_1","Plasmodium cynomolgi strain B","DF157101:1,879,326..1,880,408(-)","hypothetical protein","PCOAH_00012610,PCOAH_00029520,PCOAH_00048280,PCOAH_00051190","2","199","OG6_130353"
"PCYB_095190","PCYB_095190-t26_1","Plasmodium cynomolgi strain B","DF157101:1,882,382..1,883,432(+)","leucine-rich repeat protein","PCOAH_00027990","0","54","OG6_105510"
"PCYB_095200","PCYB_095200-t26_1","Plasmodium cynomolgi strain B","DF157101:1,885,720..1,889,896(+)","CCAAT-box DNA binding protein subunit B","PCOAH_00028000","0","53","OG6_101084"
"PCYB_095210","PCYB_095210-t26_1","Plasmodium cynomolgi strain B","DF157101:1,890,836..1,894,840(-)","kinesin motor domain containing protein","PCOAH_00028010","0","58","OG6_533222"
"PCYB_095230","PCYB_095230-t26_1","Plasmodium cynomolgi strain B","DF157101:1,906,767..1,908,864(+)","hypothetical protein","PCOAH_00028030","0","53","OG6_102338"
"PCYB_095240","PCYB_095240-t26_1","Plasmodium cynomolgi strain B","DF157101:1,909,671..1,919,865(-)","sporozoite asparagine-rich protein","PCOAH_00023490,PCOAH_00029430,PCOAH_00030880,PCOAH_00031250,PCOAH_00038560","3","178","OG6_105151"
"PCYB_095250","PCYB_095250-t26_1","Plasmodium cynomolgi strain B","DF157101:1,928,540..1,937,515(+)","tubulin-tyrosine ligase","PCOAH_00028060","0","55","OG6_108606"
"PCYB_095260","PCYB_095260-t26_1","Plasmodium cynomolgi strain B","DF157101:1,939,547..1,943,961(+)","hypothetical protein","PCOAH_00028070","0","55","OG6_151681"
"PCYB_095270","PCYB_095270-t26_1","Plasmodium cynomolgi strain B","DF157101:1,946,517..1,949,534(-)","farnesyltransferase beta subunit","PCOAH_00028090","0","55","OG6_101706"
"PCYB_095280","PCYB_095280-t26_1","Plasmodium cynomolgi strain B","DF157101:1,950,800..1,952,546(-)","hypothetical protein","PCOAH_00028100","0","55","OG6_532601"
"PCYB_095290","PCYB_095290-t26_1","Plasmodium cynomolgi strain B","DF157101:1,953,622..1,954,758(+)","hypothetical protein","PCOAH_00028110","0","54","OG6_101225"
"PCYB_095300","PCYB_095300-t26_1","Plasmodium cynomolgi strain B","DF157101:1,956,344..1,961,333(+)","MAEBL","PCOAH_00028120","0","56","OG6_532934"
"PCYB_095310","PCYB_095310-t26_1","Plasmodium cynomolgi strain B","DF157101:1,963,632..1,964,018(-)","hypothetical protein","PCOAH_00028130","0","55","OG6_111522"
"PCYB_095320","PCYB_095320-t26_1","Plasmodium cynomolgi strain B","DF157101:1,965,902..1,970,150(-)","protein kinase","PCOAH_00028140","0","55","OG6_101432"
"PCYB_095330","PCYB_095330-t26_1","Plasmodium cynomolgi strain B","DF157101:1,975,134..1,975,955(-)","tryptophan-rich antigen","PCOAH_00003910,PCOAH_00003950,PCOAH_00006380,PCOAH_00006400,PCOAH_00009820,PCOAH_00009960,PCOAH_00010000,PCOAH_00012690,PCOAH_00019020,PCOAH_00031860,PCOAH_00039110,PCOAH_00051400","28","465","OG6_145873"
"PCYB_101040","PCYB_101040-t26_1","Plasmodium cynomolgi strain B","DF157102:19,184..20,125(+)","hypothetical protein","PCOAH_00002140,PCOAH_00004080,PCOAH_00009780,PCOAH_00011910,PCOAH_00022610","10","146","OG6_215316"
"PCYB_101050","PCYB_101050-t26_1","Plasmodium cynomolgi strain B","DF157102:43,125..46,428(+)","hypothetical protein","PCOAH_00028440","0","55","OG6_533746"
"PCYB_101060","PCYB_101060-t26_1","Plasmodium cynomolgi strain B","DF157102:46,899..48,371(-)","hypothetical protein","PCOAH_00028450","0","53","OG6_532594"
"PCYB_101070","PCYB_101070-t26_1","Plasmodium cynomolgi strain B","DF157102:49,132..49,764(+)","30S ribosomal protein S16-related","PCOAH_00028460","0","53","OG6_101089"
"PCYB_101090","PCYB_101090-t26_1","Plasmodium cynomolgi strain B","DF157102:59,953..62,010(-)","hypothetical protein","PCOAH_00028480","0","54","OG6_137145"
"PCYB_101100","PCYB_101100-t26_1","Plasmodium cynomolgi strain B","DF157102:63,476..71,275(+)","diaphanous homolog","PCOAH_00028490","0","55","OG6_116733"
"PCYB_101110","PCYB_101110-t26_1","Plasmodium cynomolgi strain B","DF157102:71,930..73,548(-)","hypothetical protein","PCOAH_00028500","0","51","OG6_146158"
"PCYB_101120","PCYB_101120-t26_1","Plasmodium cynomolgi strain B","DF157102:75,106..78,131(-)","hypothetical protein","PCOAH_00028520","0","55","OG6_184010"
"PCYB_101130","PCYB_101130-t26_1","Plasmodium cynomolgi strain B","DF157102:79,093..80,517(+)","XAP-5 DNA binding protein","PCOAH_00028530","0","56","OG6_102806"
"PCYB_101140","PCYB_101140-t26_1","Plasmodium cynomolgi strain B","DF157102:80,851..84,263(-)","hypothetical protein","PCOAH_00028540","0","53","OG6_532532"
"PCYB_101150","PCYB_101150-t26_1","Plasmodium cynomolgi strain B","DF157102:85,108..89,835(+)","hypothetical protein","PCOAH_00028550","0","46","OG6_532676"
"PCYB_101170","PCYB_101170-t26_1","Plasmodium cynomolgi strain B","DF157102:96,954..98,537(+)","phosphoenolpyruvate/phosphate translocator precursor","PCOAH_00028570,PCOAH_00030940","1","109","OG6_101650"
"PCYB_101180","PCYB_101180-t26_1","Plasmodium cynomolgi strain B","DF157102:100,237..101,042(-)","hypothetical protein","PCOAH_00028580","0","55","OG6_103098"
"PCYB_101200","PCYB_101200-t26_1","Plasmodium cynomolgi strain B","DF157102:108,264..109,354(+)","hypothetical protein","PCOAH_00028590","0","55","OG6_132945"
"PCYB_101210","PCYB_101210-t26_1","Plasmodium cynomolgi strain B","DF157102:110,957..116,460(-)","hypothetical protein","PCOAH_00028600","0","53","OG6_532457"
"PCYB_101220","PCYB_101220-t26_1","Plasmodium cynomolgi strain B","DF157102:119,395..121,820(+)","hypothetical protein","PCOAH_00028610","0","54","OG6_121753"
"PCYB_101230","PCYB_101230-t26_1","Plasmodium cynomolgi strain B","DF157102:124,318..126,122(-)","cell cycle regulator protein","PCOAH_00028630","0","54","OG6_101211"
"PCYB_101240","PCYB_101240-t26_1","Plasmodium cynomolgi strain B","DF157102:127,684..133,907(-)","hypothetical protein","PCOAH_00028640","0","34","OG6_532682"
"PCYB_101250","PCYB_101250-t26_1","Plasmodium cynomolgi strain B","DF157102:136,205..137,286(-)","hypothetical protein","PCOAH_00028650","0","54","OG6_111666"
"PCYB_101260","PCYB_101260-t26_1","Plasmodium cynomolgi strain B","DF157102:138,501..139,781(+)","hypothetical protein","PCOAH_00028660","0","54","OG6_129771"
"PCYB_101270","PCYB_101270-t26_1","Plasmodium cynomolgi strain B","DF157102:140,916..143,132(+)","T-cell immunomodulatory protein homolog precursor","PCOAH_00028670","0","55","OG6_103304"
"PCYB_101280","PCYB_101280-t26_1","Plasmodium cynomolgi strain B","DF157102:144,051..146,078(+)","hypothetical protein","PCOAH_00028680","0","54","OG6_533523"
"PCYB_101290","PCYB_101290-t26_1","Plasmodium cynomolgi strain B","DF157102:150,107..150,733(+)","hypothetical protein","PCOAH_00028690","0","55","OG6_533194"
"PCYB_101300","PCYB_101300-t26_1","Plasmodium cynomolgi strain B","DF157102:152,354..152,965(+)","cyclophilin","PCOAH_00028700","0","55","OG6_102285"
"PCYB_101310","PCYB_101310-t26_1","Plasmodium cynomolgi strain B","DF157102:154,044..154,352(+)","hypothetical protein","PCOAH_00028710","0","37","OG6_533111"
"PCYB_101320","PCYB_101320-t26_1","Plasmodium cynomolgi strain B","DF157102:154,527..156,867(-)","F-actin capping protein alpha subunit","PCOAH_00028720","0","54","OG6_102492"
"PCYB_101330","PCYB_101330-t26_1","Plasmodium cynomolgi strain B","DF157102:157,957..160,650(-)","cell cycle regulator with zn-finger domain","PCOAH_00024720,PCOAH_00024770,PCOAH_00028730,PCOAH_00035950,PCOAH_00049030","2","168","OG6_100499"
"PCYB_101340","PCYB_101340-t26_1","Plasmodium cynomolgi strain B","DF157102:164,105..165,748(+)","hypothetical protein","PCOAH_00028740","0","54","OG6_533156"
"PCYB_101350","PCYB_101350-t26_1","Plasmodium cynomolgi strain B","DF157102:167,119..169,317(+)","eukaryotic translation initiation factor 3 subunit 6","PCOAH_00028750","0","54","OG6_102060"
"PCYB_101360","PCYB_101360-t26_1","Plasmodium cynomolgi strain B","DF157102:171,126..175,111(+)","adapter-related protein complex 1 beta 1 subunit","PCOAH_00028760","0","54","OG6_100684"
"PCYB_101370","PCYB_101370-t26_1","Plasmodium cynomolgi strain B","DF157102:176,319..176,693(+)","hypothetical protein","PCOAH_00028770","0","53","OG6_102572"
"PCYB_101380","PCYB_101380-t26_1","Plasmodium cynomolgi strain B","DF157102:177,187..179,199(-)","RNA helicase-1","PCOAH_00028780","0","55","OG6_103442"
"PCYB_101400","PCYB_101400-t26_1","Plasmodium cynomolgi strain B","DF157102:190,095..191,870(-)","hsp70 interacting protein","PCOAH_00028830","0","55","OG6_104991"
"PCYB_101410","PCYB_101410-t26_1","Plasmodium cynomolgi strain B","DF157102:194,490..195,023(-)","hypothetical protein","PCOAH_00028840","0","48","OG6_532834"
"PCYB_101420","PCYB_101420-t26_1","Plasmodium cynomolgi strain B","DF157102:197,663..199,993(+)","methionine aminopeptidase","PCOAH_00028850","0","54","OG6_124490"
"PCYB_101430","PCYB_101430-t26_1","Plasmodium cynomolgi strain B","DF157102:201,121..203,724(+)","ubiquitin carboxyl-terminal hydrolase","PCOAH_00028860","0","56","OG6_101892"
"PCYB_101440","PCYB_101440-t26_1","Plasmodium cynomolgi strain B","DF157102:205,653..206,654(+)","ubiquitin-conjugating enzyme E2","PCOAH_00028870","0","54","OG6_101934"
"PCYB_101450","PCYB_101450-t26_1","Plasmodium cynomolgi strain B","DF157102:208,391..211,459(+)","DNA replication licensing factor MCM3","PCOAH_00028880","0","54","OG6_101598"
"PCYB_101460","PCYB_101460-t26_1","Plasmodium cynomolgi strain B","DF157102:211,706..213,325(-)","transmembrane protein","PCOAH_00028890","0","53","OG6_102210"
"PCYB_101470","PCYB_101470-t26_1","Plasmodium cynomolgi strain B","DF157102:215,220..215,928(+)","hypothetical protein","PCOAH_00028900","0","55","OG6_532369"
"PCYB_101500","PCYB_101500-t26_1","Plasmodium cynomolgi strain B","DF157102:239,060..240,067(-)","hypothetical protein","PCOAH_00028950","0","21","OG6r11_101208"
"PCYB_101510","PCYB_101510-t26_1","Plasmodium cynomolgi strain B","DF157102:243,333..245,997(-)","hypothetical protein","PCOAH_00028960","0","56","OG6_162971"
"PCYB_101520","PCYB_101520-t26_1","Plasmodium cynomolgi strain B","DF157102:248,939..250,027(-)","hypothetical protein","PCOAH_00028970","0","55","OG6_171452"
"PCYB_101530","PCYB_101530-t26_1","Plasmodium cynomolgi strain B","DF157102:252,578..253,829(+)","WD domain G-beta repeat domain containing protein","PCOAH_00028980","0","55","OG6_102834"
"PCYB_101540","PCYB_101540-t26_1","Plasmodium cynomolgi strain B","DF157102:255,228..256,496(+)","arf GTP-ase activating protein","PCOAH_00028990","0","56","OG6_100831"
"PCYB_101550","PCYB_101550-t26_1","Plasmodium cynomolgi strain B","DF157102:258,948..259,985(-)","hypothetical protein","PCOAH_00029000","0","55","OG6_532533"
"PCYB_101560","PCYB_101560-t26_1","Plasmodium cynomolgi strain B","DF157102:262,920..263,309(+)","hypothetical protein","PCOAH_00029010","0","51","OG6_532791"
